    600    0.7399592397E-01
    601    0.6658822753E-01
    602    0.6105946867E-01
    603    0.5687838231E-01
    604    0.5194992301E-01
    605    0.4786188308E-01
    606    0.4620205483E-01
    607    0.4386989108E-01
    608    0.4290040730E-01
    609    0.4083237536E-01
    610    0.3935863996E-01
    611    0.3533963448E-01
    612    0.3290241831E-01
    613    0.3160577128E-01
    614    0.3096345076E-01
    615    0.2805199795E-01
    616    0.2730762651E-01
    617    0.2611303040E-01
    618    0.2439017070E-01
    619    0.2294044728E-01
    620    0.2164980325E-01
    621    0.1991493755E-01
    622    0.1933864999E-01
    623    0.1843219767E-01
    624    0.1746271389E-01
    625    0.1596196502E-01
    626    0.1534065499E-01
    627    0.1450924011E-01
    628    0.1324560956E-01
    629    0.1303250322E-01
