    620    0.2052415535E-01
    621    0.3252289233E-01
    622    0.2083991159E-01
    623    0.1389327439E-01
    624    0.3757499211E-01
    625    0.3631196716E-01
    626    0.2968108620E-01
    627    0.2210293653E-01
    628    0.3631196716E-01
    629    0.2873381749E-01
    630    0.3410167351E-01
    631    0.3378591727E-01
    632    0.2841806126E-01
    633    0.2936532997E-01
    634    0.3062835491E-01
    635    0.5273129144E-01
    636    0.3315440480E-01
    637    0.3662772340E-01
    638    0.2841806126E-01
    639    0.5620461004E-01
    640    0.3883801705E-01
    641    0.2557625513E-01
    642    0.2305020524E-01
    643    0.3410167351E-01
    644    0.5904641617E-01
    645    0.2620776760E-01
    646    0.2305020524E-01
    647    0.4294284812E-01
    648    0.4231133565E-01
    649    0.4294284812E-01
